time,commands[0],commands[1],commands[2],commands[3],position.x,position.y,position.z,orient.x,orient.y,orient.z,orient.w,command_state_flag
1681856265.8619637,252,135,162,128,,,,,,,,0
1681856265.8662114,252,135,162,128,,,,,,,,0
1681856265.8702288,252,135,162,128,,,,,,,,0
1681856265.8744624,252,135,162,128,,,,,,,,0
1681856265.8787317,252,136,162,128,,,,,,,,0
1681856265.8830092,252,136,162,128,,,,,,,,0
1681856265.8881521,252,136,162,128,,,,,,,,0
1681856265.8925562,252,136,162,128,,,,,,,,0
1681856265.8965,252,137,162,128,,,,,,,,0
1681856265.900755,252,137,162,128,,,,,,,,0
1681856265.9054255,252,137,162,128,,,,,,,,0
1681856265.9093912,252,137,162,128,,,,,,,,0
1681856265.9125035,,,,,0.04877213214405063,0.6018776109604786,2.230865527237104,0.9794371330066645,0.03703495583640739,0.02005075942719472,-0.19730504702179766,1
1681856265.9137986,252,137,162,128,,,,,,,,0
1681856265.918081,252,137,162,128,,,,,,,,0
1681856265.9222648,252,137,162,128,,,,,,,,0
1681856265.9271722,252,137,162,128,,,,,,,,0
1681856265.931224,252,137,162,128,,,,,,,,0
1681856265.9359958,252,137,162,128,,,,,,,,0
1681856265.9398272,252,137,162,128,,,,,,,,0
1681856265.9435914,252,138,162,128,,,,,,,,0
1681856265.947878,252,138,162,128,,,,,,,,0
1681856265.9519868,252,138,162,128,,,,,,,,0
1681856265.956407,252,138,162,128,,,,,,,,0
1681856265.960475,252,138,162,128,,,,,,,,0
1681856265.9653206,252,138,162,128,,,,,,,,0
1681856265.9693804,252,138,162,128,,,,,,,,0
1681856265.973495,252,138,162,128,,,,,,,,0
1681856265.977369,252,138,162,128,,,,,,,,0
1681856265.9813535,252,138,162,128,,,,,,,,0
1681856265.9854617,252,139,162,128,,,,,,,,0
1681856265.9899404,252,139,162,128,,,,,,,,0
1681856265.9937935,252,139,162,128,,,,,,,,0
1681856265.998018,252,141,162,128,,,,,,,,0
1681856266.0020275,252,141,162,128,,,,,,,,0
1681856266.0072773,252,141,162,128,,,,,,,,0
1681856266.0105126,252,142,162,128,,,,,,,,0
1681856266.0145578,252,144,162,128,,,,,,,,0
1681856266.018563,252,144,162,128,,,,,,,,0
1681856266.023062,252,145,162,128,,,,,,,,0
1681856266.0257738,,,,,0.0810799126159289,0.6000829374122,2.276710989023687,0.9825706098595008,0.04179418339917303,0.019245646181087074,-0.1801051025856771,1
1681856266.0273588,252,145,162,128,,,,,,,,0
1681856266.0316677,252,146,161,128,,,,,,,,0
1681856266.0357602,252,146,161,128,,,,,,,,0
1681856266.04073,252,146,161,128,,,,,,,,0
1681856266.044124,252,146,161,128,,,,,,,,0
1681856266.0488286,252,146,161,128,,,,,,,,0
1681856266.0526485,252,146,161,128,,,,,,,,0
1681856266.0582623,252,146,161,128,,,,,,,,0
1681856266.061079,252,146,161,128,,,,,,,,0
1681856266.0653794,252,146,161,128,,,,,,,,0
1681856266.0691724,252,146,161,128,,,,,,,,0
1681856266.0739393,252,146,161,128,,,,,,,,0
1681856266.0777295,252,146,161,128,,,,,,,,0
1681856266.0817337,252,146,161,128,,,,,,,,0
1681856266.0861568,252,146,161,128,,,,,,,,0
1681856266.091034,252,146,161,128,,,,,,,,0
1681856266.0952547,252,146,161,128,,,,,,,,0
1681856266.098753,252,146,161,128,,,,,,,,0
1681856266.1029747,252,146,161,128,,,,,,,,0
1681856266.1075633,252,146,161,128,,,,,,,,0
1681856266.1115103,252,146,161,128,,,,,,,,0
1681856266.1156616,252,146,161,128,,,,,,,,0
1681856266.1199498,252,146,161,128,,,,,,,,0
1681856266.12411,252,146,161,128,,,,,,,,0
1681856266.1284359,252,146,161,128,,,,,,,,0
1681856266.133451,252,146,161,128,,,,,,,,0
1681856266.1373372,252,146,161,128,,,,,,,,0
1681856266.1411595,252,146,161,128,,,,,,,,0
1681856266.1463053,252,146,161,128,,,,,,,,0
1681856266.1502051,252,146,161,128,,,,,,,,0
1681856266.1538656,252,146,161,128,,,,,,,,0
1681856266.158056,252,146,161,128,,,,,,,,0
1681856266.169344,252,146,161,128,,,,,,,,0
1681856266.1694157,252,146,161,128,,,,,,,,0
1681856266.1724873,252,146,161,128,,,,,,,,0
1681856266.1767015,252,146,161,128,,,,,,,,0
1681856266.1775064,,,,,0.13541422053520646,0.5833321776990494,2.2406596174248192,0.9797196986446303,0.0369971513104321,-0.00713252465612508,-0.196798500946063,1
1681856266.1800883,252,146,161,128,,,,,,,,0
1681856266.1843932,252,146,161,128,,,,,,,,0
1681856266.189077,252,146,161,128,,,,,,,,0
1681856266.1931012,252,146,161,128,,,,,,,,0
1681856266.197328,252,146,161,128,,,,,,,,0
1681856266.2015934,252,146,161,128,,,,,,,,0
1681856266.2059577,252,146,161,128,,,,,,,,0
1681856266.2099776,252,146,161,128,,,,,,,,0
1681856266.2144456,252,146,161,128,,,,,,,,0
1681856266.2190766,252,146,161,128,,,,,,,,0
1681856266.2231493,252,146,161,128,,,,,,,,0
1681856266.2272131,252,146,161,128,,,,,,,,0
1681856266.2316012,252,146,161,128,,,,,,,,0
1681856266.2357502,252,146,161,128,,,,,,,,0
1681856266.2403588,252,146,161,128,,,,,,,,0
1681856266.244417,252,146,161,128,,,,,,,,0
1681856266.2485309,252,146,161,128,,,,,,,,0
1681856266.2528207,252,146,161,128,,,,,,,,0
1681856266.2582178,252,146,161,128,,,,,,,,0
1681856266.2613535,252,146,161,128,,,,,,,,0
1681856266.2656276,252,146,161,128,,,,,,,,0
1681856266.2696095,252,146,161,128,,,,,,,,0
1681856266.2739882,252,146,161,128,,,,,,,,0
1681856266.278132,252,146,161,128,,,,,,,,0
1681856266.2823102,252,146,161,128,,,,,,,,0
1681856266.2862973,252,146,161,128,,,,,,,,0
1681856266.291001,252,146,161,128,,,,,,,,0
1681856266.294802,252,146,161,128,,,,,,,,0
1681856266.3002522,252,146,161,128,,,,,,,,0
1681856266.3031278,252,146,161,128,,,,,,,,0
1681856266.3073177,252,146,161,128,,,,,,,,0
1681856266.3104951,,,,,0.15325491594166768,0.595293915731565,2.1933739071868863,0.9799419674816532,0.03894383748642415,-0.06045305694552298,-0.1858562503548346,1
1681856266.3114173,252,146,161,128,,,,,,,,0
1681856266.3157678,252,146,161,128,,,,,,,,0
1681856266.319998,252,146,161,128,,,,,,,,0
1681856266.3243227,252,146,161,128,,,,,,,,0
1681856266.328494,252,146,161,128,,,,,,,,0
1681856266.3324885,252,146,161,128,,,,,,,,0
1681856266.3365753,252,146,161,128,,,,,,,,0
1681856266.3417206,252,146,161,128,,,,,,,,0
1681856266.3449328,252,146,161,128,,,,,,,,0
1681856266.3492517,252,146,161,128,,,,,,,,0
1681856266.3534858,252,146,161,128,,,,,,,,0
1681856266.3578284,252,146,161,128,,,,,,,,0
1681856266.3618429,252,146,161,128,,,,,,,,0
1681856266.3660882,252,146,161,128,,,,,,,,0
1681856266.3702142,252,146,161,128,,,,,,,,0
1681856266.3744822,252,146,161,128,,,,,,,,0
1681856266.378663,252,146,161,128,,,,,,,,0
1681856266.3831863,252,146,161,128,,,,,,,,0
1681856266.3869543,252,146,161,128,,,,,,,,0
1681856266.393264,252,146,161,128,,,,,,,,0
1681856266.3956568,,,,,,,,,,,,2
1681856266.3957183,252,146,161,128,,,,,,,,0
1681856266.3997302,252,146,161,128,,,,,,,,0
1681856266.4040534,252,146,161,128,,,,,,,,0
1681856266.4083233,252,146,161,128,,,,,,,,0
1681856266.4127278,252,146,162,128,,,,,,,,0
1681856266.416712,252,146,162,128,,,,,,,,0
1681856266.421123,252,145,162,128,,,,,,,,0
1681856266.4255586,252,145,162,128,,,,,,,,0
1681856266.429437,246,145,162,128,,,,,,,,0
1681856266.433772,242,145,162,128,,,,,,,,0
1681856266.4381158,240,145,162,128,,,,,,,,0
1681856266.4424095,238,144,162,128,,,,,,,,0
1681856266.4466298,236,144,162,128,,,,,,,,0
1681856266.450679,233,144,162,128,,,,,,,,0
1681856266.4552338,231,144,162,128,,,,,,,,0
1681856266.4593463,229,144,162,128,,,,,,,,0
1681856266.4638274,227,144,162,128,,,,,,,,0
1681856266.4680119,226,143,162,128,,,,,,,,0
1681856266.4722977,224,144,162,128,,,,,,,,0
1681856266.4768672,220,144,162,128,,,,,,,,0
1681856266.4780579,,,,,0.27145246470506773,0.6261943655459526,1.9283608871645244,0.9464702115941617,0.017633176778913566,0.2081383678387571,0.24609272535978138,1
1681856266.4808154,218,143,162,128,,,,,,,,0
1681856266.485157,217,143,162,128,,,,,,,,0
1681856266.4898038,217,143,162,128,,,,,,,,0
1681856266.494002,215,143,162,128,,,,,,,,0
1681856266.498197,214,143,162,128,,,,,,,,0
1681856266.5025444,213,144,162,128,,,,,,,,0
1681856266.5075588,212,143,162,128,,,,,,,,0
1681856266.510989,212,143,162,128,,,,,,,,0
1681856266.5154715,211,143,162,128,,,,,,,,0
1681856266.5194404,209,143,162,128,,,,,,,,0
1681856266.5238118,207,143,162,128,,,,,,,,0
1681856266.527928,207,143,162,128,,,,,,,,0
1681856266.5322518,206,143,162,128,,,,,,,,0
1681856266.5362222,204,143,162,128,,,,,,,,0
1681856266.5407,203,143,162,128,,,,,,,,0
1681856266.5452888,200,143,162,128,,,,,,,,0
1681856266.5495274,197,143,162,128,,,,,,,,0
1681856266.5546515,193,143,162,128,,,,,,,,0
1681856266.5575194,191,143,162,128,,,,,,,,0
1681856266.561683,189,143,162,128,,,,,,,,0
1681856266.562961,,,,,,,,,,,,2
1681856266.566165,187,143,162,128,,,,,,,,0
1681856266.5707104,184,143,162,128,,,,,,,,0
1681856266.5750237,180,143,162,128,,,,,,,,0
1681856266.5790777,177,143,162,128,,,,,,,,0
1681856266.5830681,172,143,162,128,,,,,,,,0
1681856266.588042,167,143,162,128,,,,,,,,0
1681856266.5916383,163,143,162,128,,,,,,,,0
1681856266.5957484,159,143,162,128,,,,,,,,0
1681856266.599923,157,143,162,128,,,,,,,,0
1681856266.6043665,153,143,162,128,,,,,,,,0
1681856266.6084332,151,143,162,128,,,,,,,,0
1681856266.6124775,150,143,162,128,,,,,,,,0
1681856266.6165938,150,143,162,128,,,,,,,,0
1681856266.620885,148,143,162,128,,,,,,,,0
1681856266.6256993,146,143,162,128,,,,,,,,0
1681856266.6296315,145,143,162,128,,,,,,,,0
1681856266.6338315,144,143,162,128,,,,,,,,0
1681856266.6377385,144,143,162,128,,,,,,,,0
1681856266.6427796,143,143,162,128,,,,,,,,0
1681856266.646459,143,142,162,128,,,,,,,,0
1681856266.6479523,,,,,,,,,,,,2
1681856266.65055,142,142,162,128,,,,,,,,0
1681856266.6550756,142,141,162,128,,,,,,,,0
1681856266.6595273,142,141,162,128,,,,,,,,0
1681856266.663336,142,141,162,128,,,,,,,,0
1681856266.6677625,141,139,162,128,,,,,,,,0
1681856266.6719947,141,139,162,128,,,,,,,,0
1681856266.6761262,141,138,163,128,,,,,,,,0
1681856266.6801546,141,137,163,128,,,,,,,,0
1681856266.6844568,142,137,163,128,,,,,,,,0
1681856266.6889515,142,137,163,128,,,,,,,,0
1681856266.6928663,144,137,163,128,,,,,,,,0
1681856266.697229,146,137,163,128,,,,,,,,0
1681856266.7014966,148,136,163,128,,,,,,,,0
1681856266.7058635,151,136,163,128,,,,,,,,0
1681856266.7099328,153,136,163,128,,,,,,,,0
1681856266.7150564,155,136,163,128,,,,,,,,0
1681856266.7186165,158,135,163,128,,,,,,,,0
1681856266.723107,161,134,163,128,,,,,,,,0
1681856266.7273448,164,133,163,128,,,,,,,,0
1681856266.7314045,167,133,163,128,,,,,,,,0
1681856266.7357273,170,133,163,128,,,,,,,,0
1681856266.7401755,173,132,163,128,,,,,,,,0
1681856266.7440531,175,132,163,128,,,,,,,,0
1681856266.7485073,177,131,163,128,,,,,,,,0
1681856266.7528431,178,130,163,128,,,,,,,,0
1681856266.7586343,180,129,163,128,,,,,,,,0
1681856266.7613175,180,129,163,128,,,,,,,,0
1681856266.7613747,,,,,0.34318228907468307,0.6425905665205458,2.189113679532527,0.9859480405104019,0.025964007213861245,0.003164748856437514,-0.16499186679280073,1
1681856266.7657137,181,129,163,128,,,,,,,,0
1681856266.7697947,181,129,163,128,,,,,,,,0
1681856266.7744393,181,129,163,128,,,,,,,,0
1681856266.7782798,181,129,163,128,,,,,,,,0
1681856266.783515,181,128,163,128,,,,,,,,0
1681856266.7879436,181,128,163,128,,,,,,,,0
1681856266.7922096,181,128,163,128,,,,,,,,0
1681856266.797961,181,128,163,128,,,,,,,,0
1681856266.801923,181,128,163,128,,,,,,,,0
1681856266.8061934,180,128,163,128,,,,,,,,0
1681856266.8105395,180,128,163,128,,,,,,,,0
1681856266.8145962,179,128,163,128,,,,,,,,0
1681856266.818823,178,128,163,128,,,,,,,,0
1681856266.823422,176,128,163,128,,,,,,,,0
1681856266.8275094,173,128,163,128,,,,,,,,0
1681856266.8316243,170,128,163,128,,,,,,,,0
1681856266.8362613,164,128,163,128,,,,,,,,0
1681856266.840866,162,128,163,128,,,,,,,,0
1681856266.8450596,162,128,163,128,,,,,,,,0
1681856266.849608,159,128,163,128,,,,,,,,0
1681856266.8537843,156,128,163,128,,,,,,,,0
1681856266.8579323,155,128,163,128,,,,,,,,0
1681856266.8622565,154,128,163,128,,,,,,,,0
1681856266.8665392,153,128,163,128,,,,,,,,0
1681856266.871219,153,128,163,128,,,,,,,,0
1681856266.874887,152,128,163,128,,,,,,,,0
1681856266.8787932,153,128,163,128,,,,,,,,0
1681856266.8834713,152,128,163,128,,,,,,,,0
1681856266.8903384,152,128,163,128,,,,,,,,0
1681856266.8917303,152,128,163,128,,,,,,,,0
1681856266.8955758,,,,,,,,,,,,2
1681856266.89634,152,128,163,128,,,,,,,,0
1681856266.9003446,152,128,163,128,,,,,,,,0
1681856266.9050252,152,128,163,128,,,,,,,,0
1681856266.9091272,153,128,163,128,,,,,,,,0
1681856266.9132102,153,128,163,128,,,,,,,,0
1681856266.9174256,153,128,163,128,,,,,,,,0
1681856266.9237945,154,128,163,128,,,,,,,,0
1681856266.9259589,154,128,163,128,,,,,,,,0
1681856266.9302897,155,128,163,128,,,,,,,,0
1681856266.934577,155,128,163,128,,,,,,,,0
1681856266.938954,157,128,163,128,,,,,,,,0
1681856266.9429195,158,128,163,128,,,,,,,,0
1681856266.946925,161,128,163,128,,,,,,,,0
1681856266.9511645,165,128,163,128,,,,,,,,0
1681856266.9553754,170,128,163,128,,,,,,,,0
1681856266.9599638,175,128,163,128,,,,,,,,0
1681856266.9637852,179,128,163,128,,,,,,,,0
1681856266.9681187,182,128,163,128,,,,,,,,0
1681856266.9723117,188,128,163,128,,,,,,,,0
1681856266.9765422,195,128,163,128,,,,,,,,0
1681856266.980782,199,128,163,128,,,,,,,,0
1681856266.9847763,203,128,163,128,,,,,,,,0
1681856266.989155,204,128,163,128,,,,,,,,0
1681856266.9931788,204,128,163,128,,,,,,,,0
1681856266.9972548,206,128,163,128,,,,,,,,0
1681856267.0016263,207,128,163,128,,,,,,,,0
1681856267.0066583,208,128,163,128,,,,,,,,0
1681856267.0123205,208,128,163,128,,,,,,,,0
1681856267.0157845,208,128,163,128,,,,,,,,0
1681856267.0181756,209,128,163,128,,,,,,,,0
1681856267.0188475,,,,,,,,,,,,2
1681856267.0225708,209,128,163,128,,,,,,,,0
1681856267.0270672,209,128,163,128,,,,,,,,0
1681856267.0309904,209,128,163,128,,,,,,,,0
1681856267.0352666,209,128,163,128,,,,,,,,0
1681856267.0397708,209,128,163,128,,,,,,,,0
1681856267.044371,209,128,163,128,,,,,,,,0
1681856267.047951,209,128,163,128,,,,,,,,0
1681856267.0521967,209,128,163,128,,,,,,,,0
1681856267.0565126,209,128,163,128,,,,,,,,0
1681856267.0606642,209,128,163,128,,,,,,,,0
1681856267.0650072,209,128,163,128,,,,,,,,0
1681856267.0689106,209,128,163,128,,,,,,,,0
1681856267.073899,209,128,163,128,,,,,,,,0
1681856267.0776587,208,128,163,128,,,,,,,,0
1681856267.081914,208,128,163,128,,,,,,,,0
1681856267.0863347,208,128,163,128,,,,,,,,0
1681856267.090767,207,128,163,128,,,,,,,,0
1681856267.0951426,207,128,163,128,,,,,,,,0
1681856267.0993662,206,128,163,128,,,,,,,,0
1681856267.1038551,205,128,163,128,,,,,,,,0
1681856267.1083622,205,128,163,128,,,,,,,,0
1681856267.112398,204,128,163,128,,,,,,,,0
1681856267.1168356,204,128,163,128,,,,,,,,0
1681856267.1208758,203,128,163,128,,,,,,,,0
1681856267.1314845,203,128,163,128,,,,,,,,0
1681856267.131515,203,128,163,128,,,,,,,,0
1681856267.1351166,202,128,163,128,,,,,,,,0
1681856267.1387455,202,128,163,128,,,,,,,,0
1681856267.1418521,,,,,,,,,,,,2
1681856267.1419303,201,128,163,128,,,,,,,,0
1681856267.1462533,201,128,163,128,,,,,,,,0
1681856267.1503901,200,128,163,128,,,,,,,,0
1681856267.154535,199,128,163,128,,,,,,,,0
1681856267.1588821,198,128,163,128,,,,,,,,0
1681856267.1629446,197,128,163,128,,,,,,,,0
1681856267.167115,196,128,163,128,,,,,,,,0
1681856267.1720648,195,128,163,128,,,,,,,,0
1681856267.1754189,194,128,163,128,,,,,,,,0
1681856267.1797154,193,128,163,128,,,,,,,,0
1681856267.1838098,192,128,163,128,,,,,,,,0
1681856267.1883333,190,128,163,128,,,,,,,,0
1681856267.1923444,190,128,163,128,,,,,,,,0
1681856267.1963143,190,128,163,128,,,,,,,,0
1681856267.2005239,190,128,163,128,,,,,,,,0
1681856267.2048297,190,128,163,128,,,,,,,,0
1681856267.209347,190,128,163,128,,,,,,,,0
1681856267.213312,190,128,163,128,,,,,,,,0
1681856267.2182724,189,128,163,128,,,,,,,,0
1681856267.2218418,190,128,163,128,,,,,,,,0
1681856267.2259235,189,128,163,128,,,,,,,,0
1681856267.2301283,190,128,163,128,,,,,,,,0
1681856267.2343528,189,128,163,128,,,,,,,,0
1681856267.2387927,190,128,163,128,,,,,,,,0
1681856267.2430575,190,128,163,128,,,,,,,,0
1681856267.2483287,189,128,163,128,,,,,,,,0
1681856267.25152,189,128,163,128,,,,,,,,0
1681856267.256598,189,128,163,128,,,,,,,,0
1681856267.2601197,189,128,163,128,,,,,,,,0
1681856267.264769,189,128,163,128,,,,,,,,0
1681856267.26789,189,128,163,128,,,,,,,,0
1681856267.2722352,188,128,163,128,,,,,,,,0
1681856267.2769086,188,128,163,128,,,,,,,,0
1681856267.2809172,188,128,163,128,,,,,,,,0
1681856267.2851963,187,128,163,128,,,,,,,,0
1681856267.2853167,,,,,,,,,,,,2
1681856267.2895155,187,128,163,128,,,,,,,,0
1681856267.2942042,186,128,163,128,,,,,,,,0
1681856267.2980285,185,128,163,128,,,,,,,,0
1681856267.3021767,185,128,163,128,,,,,,,,0
1681856267.3067117,183,128,163,128,,,,,,,,0
1681856267.3106928,181,128,163,128,,,,,,,,0
1681856267.3146799,179,128,163,128,,,,,,,,0
1681856267.319191,177,128,163,128,,,,,,,,0
1681856267.323701,173,128,163,128,,,,,,,,0
1681856267.327672,171,128,163,128,,,,,,,,0
1681856267.3323383,169,128,163,128,,,,,,,,0
1681856267.336476,164,128,163,128,,,,,,,,0
1681856267.3406527,162,128,163,128,,,,,,,,0
1681856267.3450508,162,128,163,128,,,,,,,,0
1681856267.3490863,160,128,163,128,,,,,,,,0
1681856267.353189,157,128,163,128,,,,,,,,0
1681856267.3577595,156,128,163,128,,,,,,,,0
1681856267.361615,155,128,163,128,,,,,,,,0
1681856267.3662872,154,128,164,128,,,,,,,,0
1681856267.3703678,153,128,164,128,,,,,,,,0
1681856267.3742561,153,128,164,128,,,,,,,,0
1681856267.378988,152,128,164,128,,,,,,,,0
1681856267.3840606,152,128,164,128,,,,,,,,0
1681856267.3935442,152,128,164,128,,,,,,,,0
1681856267.3936245,151,128,164,128,,,,,,,,0
1681856267.3959477,151,128,164,128,,,,,,,,0
1681856267.4010682,150,128,164,128,,,,,,,,0
1681856267.40505,150,128,164,128,,,,,,,,0
1681856267.4083982,,,,,,,,,,,,2
1681856267.4092376,150,128,164,128,,,,,,,,0
1681856267.4131005,150,128,164,128,,,,,,,,0
1681856267.4175355,150,128,164,128,,,,,,,,0
1681856267.4222817,150,128,164,128,,,,,,,,0
1681856267.426671,150,128,164,128,,,,,,,,0
1681856267.4304106,150,128,164,128,,,,,,,,0
1681856267.4345844,150,128,164,128,,,,,,,,0
1681856267.439473,149,128,164,128,,,,,,,,0
1681856267.4430928,149,128,164,128,,,,,,,,0
1681856267.447302,149,128,164,128,,,,,,,,0
1681856267.4514532,148,128,164,128,,,,,,,,0
1681856267.4565978,148,128,164,128,,,,,,,,0
1681856267.4602125,147,128,164,128,,,,,,,,0
1681856267.4647026,146,128,164,128,,,,,,,,0
1681856267.4684887,146,128,164,128,,,,,,,,0
1681856267.4730349,145,128,164,128,,,,,,,,0
1681856267.4771826,144,128,164,128,,,,,,,,0
1681856267.4811368,144,128,164,128,,,,,,,,0
1681856267.4853327,144,128,164,128,,,,,,,,0
1681856267.4897242,144,128,164,128,,,,,,,,0
1681856267.4939306,144,128,164,128,,,,,,,,0
1681856267.498299,144,128,164,128,,,,,,,,0
1681856267.5026872,144,128,164,128,,,,,,,,0
1681856267.5068953,144,128,164,128,,,,,,,,0
1681856267.5108202,144,128,164,128,,,,,,,,0
1681856267.5151265,144,128,164,128,,,,,,,,0
1681856267.519249,143,128,164,128,,,,,,,,0
1681856267.523757,144,128,164,128,,,,,,,,0
1681856267.5279772,144,128,164,128,,,,,,,,0
1681856267.533658,144,128,164,128,,,,,,,,0
1681856267.5413845,143,128,164,128,,,,,,,,0
1681856267.5414193,144,128,164,128,,,,,,,,0
1681856267.5448892,144,128,164,128,,,,,,,,0
1681856267.5494843,143,128,164,128,,,,,,,,0
1681856267.5545087,144,128,164,128,,,,,,,,0
1681856267.5579116,144,128,164,128,,,,,,,,0
1681856267.559509,,,,,,,,,,,,2
1681856267.5624044,144,128,164,128,,,,,,,,0
1681856267.5669332,144,128,164,128,,,,,,,,0
1681856267.5713854,146,128,164,128,,,,,,,,0
1681856267.5753467,146,128,164,128,,,,,,,,0
1681856267.580271,148,128,164,128,,,,,,,,0
1681856267.5838432,150,128,164,128,,,,,,,,0
1681856267.5884976,151,128,164,128,,,,,,,,0
1681856267.5925894,154,128,164,128,,,,,,,,0
1681856267.5964477,156,128,164,128,,,,,,,,0
1681856267.6007144,158,128,164,128,,,,,,,,0
1681856267.6055026,158,128,164,128,,,,,,,,0
1681856267.6094148,161,128,164,128,,,,,,,,0
1681856267.6134403,163,128,164,128,,,,,,,,0
